temp,light,sound,pressure,humidity
260,270,397,0,715
261,273,404,0,716
261,278,387,0,716
261,274,391,0,719
262,273,395,0,717
261,270,394,0,709
261,269,403,0,711
260,268,404,0,709
260,270,394,0,711
262,272,416,0,709
262,274,396,0,712
260,270,465,0,709
261,267,394,0,710
261,265,417,0,710
261,277,387,0,713
260,275,395,0,711
262,277,390,0,713
260,281,388,0,713
261,282,387,0,710
261,283,392,0,712
261,284,405,0,708
260,287,389,0,706
261,287,390,0,704
261,288,386,0,711
261,288,389,0,708
261,289,389,0,709
260,289,394,0,707
261,289,402,0,710
262,289,427,0,710
262,289,412,0,707
261,289,392,0,709
261,288,413,0,711
262,287,389,0,710
261,288,390,0,707
262,286,389,0,704
261,286,398,0,706
261,286,389,0,703
261,285,388,0,703
261,284,394,0,704
262,280,388,0,707
261,279,387,0,704
261,280,394,0,706
262,274,400,0,699
262,272,387,0,700
261,271,388,0,699
262,276,393,0,706
261,275,388,0,706
261,269,391,0,703
262,267,389,0,701
262,272,387,0,701
260,259,393,0,699
261,257,570,0,702
261,267,551,0,708
261,275,575,0,702
261,258,533,0,703
261,252,572,0,699
262,252,574,0,700
260,267,525,0,703
265,196,388,0,686
265,196,412,0,684
265,196,431,0,687
265,196,449,0,687
265,196,390,0,690
265,195,398,0,687
264,196,389,0,685
265,195,387,0,688
264,196,387,0,686
264,196,386,0,687
264,196,385,0,685
264,195,390,0,687
265,195,390,0,691
265,195,389,0,685
264,195,396,0,690
265,195,404,0,690
266,195,392,0,688
264,195,390,0,690
265,195,387,0,688
265,195,391,0,685
265,195,389,0,685
265,195,391,0,690
265,194,385,0,688
265,195,410,0,688
265,195,388,0,686
265,194,391,0,689
265,194,387,0,691
265,195,410,0,688
264,195,430,0,691
265,194,572,0,687
265,194,464,0,689
266,194,399,0,690
264,194,397,0,687
264,194,389,0,694
265,194,398,0,693
265,194,389,0,689
264,194,396,0,691
265,194,412,0,687
265,194,415,0,686
265,194,396,0,689
265,194,394,0,690
265,193,398,0,687
265,193,398,0,689
265,194,407,0,689
265,194,391,0,691
266,194,394,0,688
265,194,394,0,688
266,193,393,0,688
265,193,397,0,687
265,194,391,0,689
265,194,427,0,690
265,194,388,0,687
265,194,395,0,691
266,193,388,0,688
264,194,593,0,691
264,194,398,0,690
264,194,395,0,700
265,194,402,0,689
264,194,392,0,688
266,193,388,0,686
266,194,396,0,689
264,194,401,0,686
264,194,437,0,688
265,193,445,0,689
265,193,388,0,690
265,193,408,0,687
265,193,421,0,689
264,193,414,0,691
264,193,392,0,693
265,193,422,0,690
264,194,420,0,695
264,193,443,0,693
265,193,402,0,693
264,193,404,0,695
265,193,405,0,690
264,193,393,0,692
265,193,386,0,693
265,193,390,0,695
265,193,400,0,693
265,193,423,0,694
264,194,391,0,695
265,193,389,0,690
264,194,391,0,692
264,194,395,0,692
265,193,422,0,693
264,194,408,0,691
265,194,399,0,696
265,193,400,0,688
264,194,393,0,690
266,194,398,0,695
265,194,397,0,746
265,194,487,0,693
265,194,406,0,693
265,194,406,0,694
265,194,394,0,692
264,194,412,0,694
264,194,411,0,691
264,194,412,0,695
265,194,410,0,694
265,194,409,0,698
265,194,410,0,696
264,194,396,0,693
264,194,435,0,692
264,194,421,0,697
263,195,438,0,696
264,194,391,0,694
264,194,392,0,697
264,194,393,0,694
263,195,410,0,699
264,194,557,0,698
265,194,405,0,698
265,194,399,0,698
264,195,405,0,695
265,194,499,0,693
265,194,499,0,697
265,194,490,0,693
264,195,494,0,697
265,195,483,0,693
265,195,496,0,695
264,195,452,0,694
265,194,389,0,694
265,195,400,0,693
265,195,415,0,695
265,195,408,0,696
265,195,391,0,696
265,195,406,0,696
265,195,401,0,696
265,195,395,0,695
265,195,395,0,698
265,195,391,0,698
265,195,390,0,696
266,195,390,0,692
266,195,428,0,695
266,195,390,0,694
265,196,395,0,698
264,196,395,0,697
265,196,393,0,696
265,196,407,0,693
265,196,395,0,696
265,196,390,0,696
264,196,420,0,694
265,196,392,0,693
266,195,388,0,693
265,196,399,0,694
266,196,396,0,694
266,196,396,0,692
265,197,398,0,692
265,197,395,0,697
265,197,398,0,696
265,196,391,0,691
265,197,389,0,692
265,197,390,0,725
266,196,397,0,695
266,196,385,0,692
265,197,385,0,692
265,197,395,0,693
266,196,390,0,692
265,196,400,0,695
265,197,388,0,691
265,196,390,0,695
265,197,389,0,695
265,197,384,0,694
265,197,397,0,693
265,196,390,0,693
265,196,390,0,697
265,197,388,0,698
265,196,396,0,679
265,197,395,0,697
264,197,388,0,693
265,197,386,0,713
264,197,431,0,694
266,197,396,0,693
265,197,426,0,699
266,197,416,0,692
266,197,402,0,696
265,197,412,0,694
266,197,387,0,692
265,197,414,0,694
265,197,529,0,696
265,197,421,0,693
265,197,405,0,696
265,198,420,0,698
265,198,417,0,695
266,197,598,0,694
266,198,594,0,695
266,198,606,0,694
265,198,553,0,697
265,199,472,0,694
265,198,557,0,693
265,198,392,0,695
265,198,385,0,693
266,198,397,0,695
271,517,413,0,640
271,525,409,0,628
272,527,409,0,635
272,527,433,0,629
272,528,412,0,633
271,529,406,0,634
271,530,462,0,633
271,531,399,0,631
272,532,410,0,635
271,533,400,0,636
271,534,415,0,633
271,534,393,0,632
271,535,434,0,632
272,537,392,0,632
272,538,416,0,635
271,539,396,0,634
271,539,427,0,623
271,540,406,0,639
272,542,410,0,634
272,543,409,0,641
272,544,411,0,630
272,545,421,0,635
272,546,419,0,636
272,547,395,0,633
272,548,440,0,630
272,549,464,0,625
271,550,405,0,625
271,550,409,0,626
271,552,402,0,629
271,552,411,0,630
271,554,407,0,631
271,555,416,0,631
271,556,419,0,630
