temp,light,sound,pressure,humidity
27.5,229,408,100573.5,685
27.5,230,449,100579.5,681
27.5,230,456,100574.25,683
27.5,231,376,100572.75,683
27.5,230,384,100577.25,685
27.44,230,367,100569.25,681
27.5,230,376,100572.5,685
27.5,229,371,100571.75,687
27.5,230,418,100571,683
27.5,230,401,100576.75,686
27.5,229,354,100575.5,689
27.5,230,362,100576,687
27.5,230,377,100569.5,688
27.5,229,384,100569.5,687
27.5,230,381,100572.5,686
27.5,230,353,100570,684
27.5,230,396,100573,684
27.5,229,378,100573,682
27.56,230,393,100581.75,688
27.5,230,398,100578.5,684
27.5,229,376,100576.25,685
27.5,230,364,100572.25,684
27.44,229,433,100573,684
27.5,229,360,100574.5,685
27.5,230,371,100574.75,686
27.5,230,397,100577.5,685
27.5,229,488,100569.25,683
27.5,229,477,100576.75,683
27.5,229,500,100583.25,685
27.5,231,375,100571,684
27.5,229,378,100581.5,685
27.5,230,431,100573.5,683
27.5,228,457,100571,683
27.5,229,493,100575.25,683
27.5,229,495,100575,682
27.56,229,466,100580.25,679
27.56,228,427,100576.25,684
27.56,230,440,100578.75,680
27.5,229,415,100573.75,685
27.56,229,491,100579.25,686
27.5,229,410,100574.5,685
27.5,229,431,100573.25,685
27.5,230,512,100573.75,683
27.5,230,404,100575.5,682
27.5,229,458,100576.75,685
27.5,230,430,100569.75,685
27.5,229,415,100573.75,687
27.5,230,441,100574.25,684
27.44,229,512,100561.75,681
27.44,230,404,100567.25,684
27.5,229,449,100578.75,686
27.5,230,533,100578.5,685
27.5,229,504,100568.25,684
27.5,230,383,100572.5,683
27.5,230,507,100574.25,684
27.5,230,357,100568,684
27.5,229,358,100575.5,689
27.5,230,520,100571,685
27.5,229,473,100570.75,684
27.5,230,386,100569.75,686
27.5,230,515,100570.5,688
27.5,229,501,100572.75,688
27.56,229,510,100573,686
27.5,230,506,100572.25,686
27.5,229,511,100570,698
27.5,229,520,100569.25,688
27.56,230,367,100578.5,685
27.56,228,416,100573.75,692
27.56,228,437,100571.25,687
27.5,229,376,100569.25,686
27.56,230,503,100573,686
27.56,230,428,100573.75,685
27.5,229,445,100568,664
27.5,229,390,100571.5,688
27.63,229,521,100582.75,687
27.5,228,374,100573,689
27.5,229,467,100570,691
27.5,229,416,100568.25,687
27.5,229,479,100571,688
27.56,228,525,100574.75,689
27.56,229,504,100570.5,687
27.5,229,507,100563.75,691
27.56,229,510,100572,686
27.56,230,411,100570.25,690
27.56,229,489,100571.75,686
27.56,230,496,100574.25,689
27.56,230,487,100566.75,687
27.56,230,450,100574.75,692
27.56,230,398,100577.25,687
27.56,230,524,100573,691
27.56,228,379,100573.75,689
27.5,230,381,100563,692
27.5,228,381,100563,689
27.5,228,381,100567.75,689
27.5,228,373,100563.25,690
27.5,228,427,100566.75,687
27.5,229,383,100573.5,692
27.5,229,409,100570,687
27.5,229,453,100576,688
27.5,230,468,100569.25,687
27.5,228,504,100573.5,690
27.5,230,441,100569,691
27.44,228,368,100567.75,685
27.5,229,407,100570.5,688
27.5,228,409,100572,686
27.5,230,398,100572,686
27.44,230,447,100567.75,690
27.5,228,429,100569.75,690
27.44,230,451,100567.25,687
27.44,229,392,100560.75,686
27.44,228,422,100567.75,689
27.44,230,411,100568.5,690
27.5,230,429,100574.5,692
27.44,231,497,100563.5,686
27.44,229,421,100563,687
27.44,229,358,100567.5,690
27.38,229,478,100564.5,689
27.44,230,392,100573,690
27.44,230,381,100567.25,687
27.44,229,390,100564,689
27.44,229,508,100566,687
27.44,230,417,100562.25,688
27.44,229,441,100567.25,688
27.44,230,385,100564.25,688
27.5,229,393,100570,691
27.44,231,452,100565,693
27.44,229,429,100567,689
27.38,230,494,100563.5,691
27.44,230,403,100572,686
27.38,230,494,100564.25,689
27.38,229,436,100561.25,689
27.44,229,393,100561.5,687
27.44,229,503,100560.5,685
27.38,229,439,100562.75,686
27.44,230,530,100567.75,689
27.44,229,449,100565,687
27.5,230,442,100563.75,688
27.5,230,390,100562.25,686
27.5,231,412,100567.5,687
27.5,230,521,100566.75,686
27.5,231,412,100564.25,690
27.5,230,492,100567.25,688
27.5,230,495,100566.25,685
27.44,228,444,100556.5,686
27.44,229,505,100562,689
27.5,229,506,100565.25,690
27.5,230,457,100566,687
27.5,231,437,100573,685
27.5,229,512,100564.5,687
27.5,229,507,100562.25,691
27.5,229,382,100569,687
27.5,230,488,100567.75,684
27.5,230,460,100564.75,685
27.5,229,386,100565.5,684
27.5,229,401,100564.25,686
27.5,229,387,100565.75,689
27.5,229,427,100561.25,689
27.5,231,382,100558.25,685
27.56,230,411,100569.75,686
27.56,229,402,100567.75,690
27.5,230,412,100561.25,686
27.5,230,382,100558.5,687
27.5,231,434,100566.25,691
27.5,231,505,100566.75,686
27.5,231,490,100560.75,687
27.44,230,502,100551.75,687
27.5,230,448,100559,684
27.44,229,511,100560.25,685
27.5,230,421,100561.5,686
27.44,230,476,100557.75,689
27.5,230,393,100561.75,690
27.44,230,501,100552.25,685
27.5,229,521,100565.5,686
27.5,229,452,100564.75,690
27.44,230,520,100552,689
27.5,230,499,100562,689
27.44,230,510,100557,690
27.5,229,518,100564.25,691
27.5,229,523,100558,691
27.5,230,534,100560.5,691
27.5,230,528,100565.75,689
27.5,229,501,100560.25,688
27.5,229,512,100560.75,689
27.5,230,509,100553.75,692
27.5,229,510,100560.25,687
27.56,229,510,100564.75,686
27.5,229,507,100559,691
27.5,229,516,100562.75,688
27.44,229,509,100554.5,690
27.5,230,512,100560.25,689
27.5,229,491,100555.75,687
27.5,230,509,100557.5,688
27.5,230,521,100560,685
27.5,228,510,100555,689
27.5,230,510,100554.75,687
27.5,230,501,100561,688
27.44,229,512,100545.25,690
27.56,229,496,100561,688
27.5,228,459,100552.5,688
27.5,228,529,100556.5,690
27.5,228,512,100553.25,691
27.5,228,517,100556.75,687
27.5,230,495,100554.75,688
27.5,230,513,100548.75,689
27.5,228,514,100558,687
27.5,228,518,100556.25,689
27.5,230,502,100554.75,688
27.56,229,491,100559,689
27.5,228,518,100553.75,688
27.5,230,516,100556.75,690
27.5,228,507,100558.25,691
27.5,226,525,100555.5,686
27.56,227,517,100563.75,691
27.5,228,484,100553.75,692
27.5,228,526,100548.75,691
27.5,229,504,100556,689
27.5,228,498,100551,693
27.5,229,510,100558.5,687
27.56,229,480,100558.5,689
27.5,229,485,100548.25,692
27.5,228,512,100552.75,692
27.5,229,469,100551.25,689
27.5,228,452,100546.75,688
27.5,229,503,100546.75,687
27.56,230,485,100561,691
27.5,230,417,100551.5,692
27.5,229,510,100551,693
27.5,230,466,100554.25,688
27.5,228,478,100548.75,690
27.5,229,414,100555.75,689
27.56,230,504,100558.5,690
27.5,229,445,100549,693
27.5,228,483,100548,690
27.56,228,490,100557.25,688
27.5,229,514,100548,690
27.5,228,421,100557.25,693
27.5,228,509,100551.75,691
27.56,229,500,100556.25,694
27.5,229,468,100549.75,692
27.56,228,462,100555.75,693
27.56,229,440,100549.25,693
27.56,228,479,100551.25,695
27.56,229,520,100554.25,693
27.56,229,475,100555.25,692
27.63,228,409,100556.75,690
27.56,230,464,100549.25,690
27.56,230,394,100553.5,694
27.56,228,490,100551.5,693
27.56,229,410,100550.5,694
27.63,230,377,100556.75,691
27.63,229,507,100556.5,695
27.56,230,387,100545.75,690
27.5,228,443,100544,692
27.5,229,466,100548.25,691
27.5,229,423,100548.75,692
27.5,229,430,100548.25,694
27.5,228,493,100549.25,695
27.5,229,441,100555.5,697
27.5,228,443,100548.25,693
27.5,229,385,100545.5,695
27.5,229,522,100551,694
27.44,228,506,100539.25,693
27.56,228,511,100558.75,689
27.5,230,401,100539.5,692
27.5,229,494,100543.5,694
27.5,229,499,100552.5,696
27.5,228,447,100552.25,695
27.44,227,512,100539.25,690
27.44,229,500,100542.5,694
27.44,229,504,100540.25,694
27.5,228,488,100550.25,693
27.44,228,509,100539.75,680
27.5,229,470,100550.25,696
27.44,230,442,100543.5,694
27.44,230,511,100546,693
27.44,230,510,100542.25,690
27.44,229,518,100542.75,692
27.38,229,362,100536.25,693
27.44,228,396,100540.5,694
27.44,228,509,100543.25,693
27.5,228,515,100548.5,695
27.56,229,502,100555,690
27.5,228,500,100545.25,693
27.5,230,394,100540.5,690
27.5,229,511,100544.5,691
27.5,229,437,100545.75,694
27.5,229,527,100546,689
27.5,230,503,100539.25,691
27.5,230,492,100546.25,690
27.5,229,508,100547.5,692
27.5,229,467,100542.25,695
27.44,228,512,100541.25,695
27.44,229,513,100542.25,690
27.5,229,507,100545,694
27.44,229,491,100540.75,695
27.5,229,386,100545.5,694
27.44,229,498,100539.75,696
27.44,230,418,100544.25,694
27.38,229,413,100539.25,694
27.38,228,524,100536.25,693
27.38,229,510,100539.25,695
27.38,230,517,100537.5,692
27.44,229,460,100539.25,694
27.44,228,509,100542.25,694
27.38,228,476,100533,694
27.44,229,384,100536.5,694
27.44,230,484,100536.75,693
27.44,228,479,100536.75,690
27.38,230,452,100532.5,691
27.5,228,379,100544,694
27.38,229,491,100535.5,691
27.44,228,508,100539,693
27.44,228,441,100543.25,694
27.38,230,376,100535,691
27.44,230,382,100543.75,694
27.44,229,518,100542.5,693
27.44,229,496,100543.25,692
27.44,228,481,100542.5,696
27.44,229,396,100544,692
27.44,229,467,100540.5,695
27.44,228,466,100542,695
27.44,230,463,100538.75,693
27.44,229,451,100537.5,695
27.44,229,378,100538.25,695
27.38,228,390,100537.75,693
27.44,229,397,100539.75,690
27.38,229,419,100537.75,693
27.38,229,501,100533.75,693
27.44,229,404,100537,694
27.38,229,521,100535,689
27.38,230,449,100532.25,695
27.38,228,445,100535.75,693
27.44,229,442,100538.25,692
27.44,230,476,100537.5,693
27.44,230,485,100543,689
27.44,229,416,100539.25,692
27.38,230,475,100532.25,690
27.44,231,515,100538,692
27.44,229,429,100538.75,688
27.44,229,439,100540.5,691
27.44,229,390,100539.75,692
27.44,229,431,100533,692
27.44,230,514,100533.75,692
27.38,231,509,100535,693
27.38,228,509,100536,694
27.44,229,505,100537.5,691
27.44,228,495,100535.5,691
27.38,228,425,100524,689
27.44,230,411,100539.75,692
27.38,229,467,100532,692
27.38,230,468,100530.25,693
27.38,228,499,100532.75,696
27.38,229,513,100534.5,692
27.38,228,478,100532.5,691
27.38,228,438,100530.5,690
27.38,230,498,100536.25,691
27.38,228,513,100536,693
27.44,229,491,100541,693
27.38,230,510,100532.75,691
27.44,229,496,100537.5,691
27.44,229,519,100538.75,690
27.5,230,421,100542.25,692
27.44,229,523,100534.5,694
27.44,229,529,100537.75,693
27.44,229,428,100529.5,692
27.44,229,455,100533.25,691
27.44,229,452,100532.25,688
27.44,228,522,100533.5,692
27.5,229,466,100535.75,694
27.5,230,492,100533.5,694
27.5,228,430,100528.25,690
27.56,229,405,100539.75,695
27.5,228,494,100536,694
27.5,229,435,100529,693
27.5,228,414,100533.5,694
27.5,230,456,100537.25,690
27.5,228,453,100533.5,691
27.5,230,380,100531.25,693
27.5,229,524,100532.25,673
27.5,229,504,100537.75,691
27.5,228,408,100530.75,687
27.5,229,360,100533.75,692
27.5,230,360,100533.75,690
27.5,228,369,100536.5,691
27.5,229,402,100534.25,693
27.5,228,398,100531.75,690
27.5,228,514,100538,693
27.5,229,445,100531.75,689
27.5,227,395,100533.25,690
27.5,228,509,100529.5,692
27.56,230,386,100539.75,690
27.5,229,441,100537,692
27.5,228,442,100525.25,688
27.5,228,427,100531,691
27.56,228,430,100534.25,695
27.5,230,424,100530,692
27.56,228,407,100533.75,689
27.56,229,492,100532.25,692
27.5,229,461,100525.25,691
27.56,228,472,100531.5,688
27.56,228,446,100532.75,692
27.56,230,352,100533.75,686
27.56,230,397,100534.5,690
27.56,228,371,100526,686
27.56,228,396,100530.5,689
27.56,229,482,100534.5,690
27.5,230,500,100521.5,688
27.63,229,505,100538.75,685
27.56,228,466,100532.25,686
27.56,228,480,100527.75,688
27.63,229,441,100536.25,688
27.56,228,492,100527.75,686
27.63,229,371,100534,690
27.63,228,380,100532.75,686
27.63,228,370,100530.25,686
27.56,228,429,100525,684
27.56,230,417,100526.75,685
27.63,228,473,100536.5,685
27.63,230,428,100535.25,688
27.56,227,426,100522.75,688
27.63,228,459,100539.5,684
27.63,228,507,100531.25,690
27.63,229,395,100528.25,687
27.63,230,502,100530,687
27.63,228,373,100530.5,690
27.63,228,513,100530.25,687
27.63,229,458,100534,686
27.63,228,407,100530.5,688
27.63,227,408,100535.5,686
27.63,230,504,100524.75,691
27.63,228,386,100534.25,686
27.63,229,477,100535.5,690
27.56,229,368,100523.75,686
27.63,230,469,100530.25,695
27.63,228,530,100536.5,687
27.56,227,377,100526.75,689
27.56,229,422,100529,691
27.56,230,454,100532.25,686
27.56,229,432,100530.75,688
27.56,228,529,100533,690
27.56,228,511,100529,688
27.56,229,386,100532,689
27.56,228,503,100529.75,686
27.56,229,485,100526.5,686
27.63,228,518,100532,685
27.63,227,521,100531,685
27.56,230,431,100528.25,687
27.56,228,503,100525,687
27.63,229,512,100532.25,687
27.63,228,518,100534.25,689
27.63,228,513,100529.75,684
27.63,227,352,100530.5,688
27.63,227,408,100534.25,690
27.63,229,439,100526.75,690
27.63,228,386,100528.75,687
27.63,228,457,100528.25,690
27.63,229,364,100536.5,687
27.63,230,511,100531.25,685
27.63,229,462,100529.25,691
27.63,227,466,100524.25,691
27.63,229,382,100522,691
27.63,230,411,100527.25,687
27.69,228,371,100533.25,689
27.63,229,417,100524.75,689
27.69,229,469,100528.25,687
27.63,228,491,100529.25,690
27.63,229,485,100523.5,687
27.63,229,404,100527.75,685
27.69,228,517,100538.5,690
27.69,230,496,100531.75,645
27.69,230,441,100535,687
27.63,230,447,100526.75,690
27.63,228,376,100532.5,692
27.63,230,526,100532,687
27.63,229,499,100531.75,695
27.63,229,502,100530.5,687
27.63,229,531,100533,689
27.63,230,451,100538.5,688
27.56,230,463,100523.75,692
27.63,230,490,100532.25,692
27.63,230,516,100530.25,692
27.63,230,511,100528,692
27.63,230,504,100531.25,690
27.56,230,509,100527,692
27.56,230,419,100526.5,693
27.63,230,385,100529.25,693
27.56,230,370,100520.75,690
27.56,229,376,100526.5,691
27.63,229,484,100530,689
27.63,228,372,100531.5,694
27.63,228,400,100534.75,648
27.63,228,423,100532,690
27.56,230,438,100524.5,688
27.56,228,380,100526,690
27.56,230,510,100523.5,691
27.63,228,472,100532,690
27.63,230,397,100529.25,687
27.63,228,478,100532,688
27.63,229,364,100522.75,685
27.63,230,410,100530.5,690
27.63,229,391,100530,688
27.63,229,404,100531,689
27.63,229,346,100524.75,689
27.69,229,392,100531.25,688
27.69,228,422,100532.25,690
27.69,228,489,100532.75,690
27.63,228,431,100523.75,688
27.56,228,482,100526.75,687
27.63,228,519,100536.25,689
27.63,228,447,100532,692
27.63,225,471,100530.75,688
27.63,229,490,100527.25,689
27.63,228,417,100532.75,688
27.63,229,471,100528,688
27.56,228,462,100522.5,689
27.63,228,444,100526.5,692
27.63,228,511,100531.75,691
27.63,227,514,100525,689
27.63,227,402,100527,690
27.63,209,462,100531.25,691
27.56,219,505,100529.25,688
27.56,201,356,100527.75,695
27.56,158,361,100526,692
27.63,194,510,100536.25,688
27.63,225,432,100539.25,692
27.56,225,525,100530,692
27.56,224,470,100531.5,692
27.63,216,504,100537.75,691
27.56,223,465,100527.75,689
27.63,229,508,100531.5,694
27.63,230,524,100533.5,690
27.56,230,396,100532.75,693
27.63,229,447,100533.75,688
27.63,228,385,100535,694
27.63,219,532,100536.75,691
27.63,187,390,100535.25,691
27.63,182,458,100529,690
27.63,205,512,100537,693
27.63,184,505,100533.75,696
27.56,185,452,100532.25,693
27.56,204,460,100525.5,694
27.63,227,513,100531.75,693
27.63,230,436,100535.25,694
27.63,229,483,100529.25,693
27.56,228,480,100530.25,690
27.56,229,498,100527,690
27.56,230,504,100531.75,693
27.56,229,498,100528.25,690
27.56,228,506,100530,688
27.63,229,501,100533.25,693
27.56,230,494,100532.75,692
27.56,228,511,100526.5,689
27.56,228,450,100533.25,692
27.56,230,550,100533,688
27.56,229,516,100532.25,687
27.56,228,508,100528.25,686
27.63,228,496,100531.25,687
27.56,229,525,100530.5,689
27.56,228,395,100530,692
27.56,228,398,100527,692
27.56,229,397,100526.75,692
27.63,229,447,100538.75,688
27.63,228,434,100528.75,690
27.63,228,508,100534.75,688
27.63,229,498,100528,688
27.56,229,412,100524.5,684
27.56,229,441,100526.5,687
27.63,228,404,100530.75,689
27.56,227,421,100527.5,684
27.63,227,463,100534.75,687
27.63,228,513,100532.5,682
27.63,228,482,100534.75,687
27.63,227,508,100534.25,687
27.63,229,516,100529.5,689
27.69,228,522,100532.75,688
27.63,228,461,100528.75,683
27.69,228,475,100532.5,685
27.69,229,509,100534.75,688
27.69,229,445,100534.25,686
27.69,228,409,100533.5,685
27.69,228,514,100537,689
27.69,224,422,100537.25,687
27.63,227,442,100529.75,687
27.69,228,514,100530,687
27.69,228,503,100539.25,690
27.69,228,511,100530.75,689
27.69,226,501,100530.75,686
27.69,227,509,100527.75,690
27.75,228,506,100531.5,687
27.75,227,500,100530.75,684
27.75,228,504,100537,686
27.75,227,493,100533,688
27.75,228,509,100535.75,686
27.81,228,515,100540,689
27.75,228,499,100532.5,689
27.75,228,504,100537,687
27.75,229,522,100532.75,688
27.75,227,484,100533.5,690
27.75,226,426,100532.25,688
27.75,227,504,100538.75,689
27.75,226,436,100538.25,687
27.75,228,486,100538,690
27.75,228,523,100536.25,687
27.75,227,506,100536.25,687
27.75,228,487,100541,685
27.69,228,530,100540.5,693
27.69,229,518,100536,690
27.75,228,418,100541.75,690
27.75,229,511,100537.25,688
27.69,230,462,100533,689
27.75,229,511,100542.75,690
27.75,230,513,100534.25,689
27.75,229,489,100540.75,685
27.75,229,416,100533.5,687
27.75,230,485,100541.25,686
27.75,229,458,100539.75,687
27.75,229,493,100535.75,686
27.75,229,507,100538,685
27.81,229,499,100541,684
27.81,230,421,100541.75,691
27.75,230,479,100538.25,681
27.75,230,526,100540.75,687
27.75,229,433,100540,691
27.75,229,510,100537.5,687
27.81,230,504,100539.75,688
27.81,230,430,100544.75,689
27.81,230,386,100538.25,689
27.81,229,516,100534.5,690
27.81,230,448,100537.5,687
27.88,229,518,100541,688
27.81,230,493,100532.75,690
27.88,231,519,100541,692
27.81,230,500,100534.5,692
27.88,229,480,100548,691
27.81,229,520,100532.5,687
27.81,230,505,100540.25,687
27.88,230,490,100544.75,689
27.81,230,510,100541,689
27.81,229,439,100539,685
27.88,229,470,100548.5,689
27.81,228,501,100540.25,689
27.81,229,522,100540.25,690
27.81,229,496,100547.75,690
27.81,230,523,100535.5,689
27.81,229,513,100540.5,690
27.81,230,490,100541,686
27.81,230,523,100542,690
27.81,230,430,100540,687
27.75,229,489,100538,686
27.81,227,398,100537,687
27.75,206,493,100539.5,690
27.81,229,365,100541.25,691
27.81,229,505,100542.75,691
27.81,228,505,100541,688
27.75,230,511,100536.25,690
27.75,230,517,100539.5,687
27.81,228,516,100547.5,689
27.81,229,448,100537.5,686
27.81,229,512,100544.75,691
27.81,229,510,100538.5,691
27.81,229,493,100542,691
27.81,230,450,100541.75,690
27.81,229,410,100534.25,686
27.88,214,426,100543.5,686
27.88,224,399,100545.75,690
27.81,229,406,100535.75,693
27.81,229,443,100536.5,692
27.75,229,413,100533,692
27.81,230,421,100539.25,691
27.75,231,417,100543,688
27.75,230,391,100541.5,690
27.75,231,367,100538,690
27.75,229,420,100540.5,691
27.81,230,514,100546.5,690
27.75,200,489,100541.75,690
27.75,206,380,100539.5,746
27.69,227,379,100532.25,698
27.75,229,505,100538.25,691
27.75,230,389,100539.75,690
27.75,228,523,100541.75,690
27.81,228,422,100547.5,693
27.75,229,517,100541,695
27.75,230,401,100538.5,692
27.75,229,419,100535.25,690
27.75,229,433,100543,664
27.75,230,511,100540.5,688
27.75,229,477,100540,693
27.75,228,507,100540.5,693
27.75,229,504,100543.75,689
27.69,230,419,100539.5,694
27.75,230,446,100542.75,692
27.63,229,510,100533.75,689
27.63,230,504,100530.25,690
27.63,230,434,100539.25,689
27.56,229,378,100531,686
27.63,229,392,100538.5,690
27.63,230,504,100535.75,689
27.63,229,451,100528,691
27.63,230,403,100538.5,692
27.56,230,469,100533,686
27.56,229,424,100524.5,685
27.63,229,495,100542.25,695
27.63,229,435,100533.75,691
27.63,230,402,100541,686
27.63,229,488,100537,686
27.63,230,503,100537,690
27.69,230,515,100542,690
27.69,230,506,100536.5,686
27.69,230,500,100540.25,686
27.69,229,506,100542.5,688
27.69,229,507,100537.5,690
27.69,229,514,100535.25,684
27.69,230,413,100538.75,689
27.69,230,407,100533,689
27.69,229,507,100538,690
27.69,229,435,100537.5,689
27.75,228,429,100543.75,663
27.69,230,438,100531,688
27.75,228,464,100534.75,692
27.75,230,381,100530.25,685
27.75,230,454,100535.5,686
27.75,229,426,100534.5,687
27.81,228,479,100540.75,688
27.75,229,518,100533,687
27.81,229,522,100540.25,691
27.81,231,520,100541.5,687
27.81,230,509,100535.25,689
27.75,229,523,100536.5,691
27.81,230,458,100536.25,685
27.81,229,514,100539.75,690
27.81,230,534,100538,689
27.81,230,420,100537,688
27.75,229,504,100535,689
27.81,231,502,100536.25,686
27.81,231,511,100540.25,690
27.75,230,482,100531.75,688
27.81,229,495,100536.5,699
27.81,229,517,100536,690
27.81,229,480,100540,689
27.81,230,510,100536,685
27.81,230,411,100534.5,687
27.81,229,504,100536,688
27.75,230,526,100528,690
27.81,230,398,100537.25,684
27.81,229,410,100538.5,689
27.81,228,487,100536,684
27.81,228,465,100531.75,688
27.75,229,448,100532.5,687
27.81,228,418,100538.5,689
27.81,229,494,100535.25,686
27.81,230,509,100538.75,690
27.88,229,524,100540.5,686
27.81,230,517,100538,687
27.88,229,398,100541.5,688
27.81,228,493,100535.75,692
27.81,229,512,100533,691
27.81,228,404,100533.5,688
27.75,230,537,100528.5,687
27.81,228,502,100537.5,689
27.81,228,510,100536.25,689
27.81,229,448,100535.5,688
27.81,229,511,100534.25,688
27.81,228,475,100538,689
27.75,228,447,100532.25,691
27.81,229,480,100539,687
27.81,228,495,100530.25,688
27.81,230,442,100532.25,690
27.81,229,424,100532.25,688
27.88,229,486,100536.75,687
27.88,228,464,100540.5,691
27.88,230,451,100535,690
27.81,229,508,100528,691
27.88,228,511,100533.75,693
27.88,228,535,100531.25,691
27.88,229,505,100536.75,691
27.94,229,525,100539.25,690
27.94,229,489,100539,687
27.88,229,416,100531.75,686
27.94,230,502,100538,687
27.88,229,493,100533.5,689
27.88,230,543,100537.75,691
27.88,229,421,100529.5,689
27.88,228,455,100537.75,691
27.81,229,426,100528.25,690
27.81,229,399,100534,691
27.81,230,414,100529,688
27.81,230,485,100530.25,688
27.81,229,407,100528.5,688
27.81,230,401,100534,687
27.81,229,427,100529.5,688
27.81,229,474,100534.25,688
27.81,230,493,100533,689
27.81,228,509,100532.75,688
27.88,230,503,100533.25,689
27.81,229,494,100532.25,692
27.81,229,448,100531.5,690
27.81,229,480,100527,691
27.88,228,442,100533,688
27.81,228,420,100532.25,688
27.88,229,392,100533.75,686
27.88,229,474,100539,686
27.81,230,427,100532.75,686
27.81,228,449,100528,691
27.88,230,395,100537.25,688
27.88,229,423,100534.75,688
27.81,228,500,100529.25,692
27.81,229,488,100533,692
27.81,230,468,100532,690
27.88,228,500,100531.25,688
27.88,230,502,100532.75,692
27.81,228,523,100527.75,688
27.81,228,458,100529,688
27.88,228,434,100535.75,692
27.88,229,378,100536.25,692
27.81,228,467,100530,690
27.88,230,435,100534.75,692
27.88,230,483,100529.5,686
27.94,228,456,100537.75,691
27.81,228,501,100520.5,688
27.88,228,443,100529.75,688
27.88,228,455,100535.25,686
27.88,230,533,100529,691
27.88,228,392,100538.25,693
27.81,228,425,100529.25,687
27.88,228,446,100534,689
27.88,230,483,100529.5,690
27.81,228,453,100532.5,691
27.88,228,457,100535.75,690
27.81,229,437,100528.5,689
27.81,229,513,100529.5,688
27.75,230,369,100522.75,687
27.81,230,397,100530,671
27.81,228,439,100527.5,689
27.81,230,499,100527.5,689
27.81,228,466,100532,690
27.81,229,425,100527,687
27.81,229,402,100525.5,690
27.81,229,390,100527.75,686
27.81,230,465,100525.5,688
27.81,229,518,100521.75,685
27.81,230,466,100525,687
27.81,229,469,100525.75,691
27.81,229,489,100530.25,688
27.81,229,486,100528.25,692
27.81,228,509,100528.5,690
27.81,230,488,100529.5,691
27.81,229,428,100525.75,690
27.88,229,459,100531.25,690
27.81,229,501,100529.5,691
27.81,228,457,100526,689
27.88,230,400,100531.75,688
27.81,229,517,100523.5,693
27.88,230,488,100532,689
27.81,230,490,100527,689
27.81,228,522,100530.75,690
27.75,228,513,100528.75,689
27.75,228,509,100524.75,690
27.75,230,509,100523.25,692
27.75,228,524,100524.25,691
27.75,230,471,100523.75,690
27.75,229,517,100523.5,689
27.75,229,512,100524,692
27.75,228,508,100530.25,690
27.69,230,496,100520.5,694
27.75,228,460,100527.25,690
27.75,228,506,100530,692
27.75,230,518,100526.25,692
27.75,229,415,100526.75,691
27.75,229,495,100522.5,690
27.75,228,523,100526,691
27.75,230,460,100524.5,690
27.75,229,509,100520.75,688
27.75,229,513,100522,691
27.75,229,511,100521,688
27.81,230,515,100529.5,688
27.81,229,513,100525.5,694
27.81,229,513,100528,689
27.75,230,510,100519,691
27.75,230,513,100518,693
27.75,229,510,100519,692
27.81,228,513,100524.25,689
27.81,228,521,100523,688
27.81,229,506,100522.75,689
27.81,229,492,100518.75,690
27.88,228,499,100527.25,688
27.88,230,470,100531.5,689
27.88,230,490,100524.5,692
27.88,229,514,100525.75,691
27.81,229,485,100519.25,690
27.88,228,466,100521.75,688
27.88,229,509,100519,690
27.88,229,512,100521,687
27.88,228,514,100524.25,690
27.88,229,508,100531,693
27.88,230,526,100519,690
27.88,230,516,100527,692
27.88,230,524,100527.75,689
27.88,230,499,100528.25,687
27.88,231,515,100516,690
27.88,229,509,100527.25,689
27.88,229,484,100525.25,691
27.81,231,458,100522.5,689
27.88,229,528,100529,692
27.81,231,424,100520.25,689
27.81,229,429,100522.25,687
27.81,230,406,100519.5,691
27.88,229,509,100525.75,691
27.88,230,521,100524,693
27.88,229,525,100523.5,690
27.81,229,530,100518.25,693
27.81,230,532,100524.25,688
27.81,229,502,100519.25,691
27.81,228,494,100516.25,692
27.81,228,511,100516.5,694
27.81,230,507,100515.5,692
27.81,230,495,100521.75,692
27.81,229,426,100517.25,689
27.81,230,466,100522.75,686
27.81,229,419,100526.25,693
27.81,230,448,100522.75,691
27.75,230,461,100517.5,692
27.81,229,391,100519.25,690
27.81,230,478,100519.25,688
27.75,230,448,100515.25,688
27.75,230,444,100519.75,689
27.75,230,422,100521.25,692
27.75,229,488,100523.75,688
27.75,230,389,100521,691
27.75,231,531,100521,691
27.81,230,375,100523,691
27.81,228,427,100523.25,689
27.75,229,499,100519.75,688
27.75,229,385,100521.75,691
27.75,228,399,100523.5,689
27.81,229,403,100524.25,691
27.81,229,448,100524.25,693
27.81,228,538,100525.5,690
27.81,230,426,100523,691
27.81,229,426,100524.25,690
27.81,230,450,100520.25,692
27.81,229,436,100524.75,689
27.81,229,481,100518.75,687
27.81,230,464,100518,686
27.75,229,428,100515,689
27.81,229,379,100522.75,687
27.81,230,462,100522.75,687
27.81,230,373,100521.5,689
27.81,230,449,100520.75,689
27.81,229,460,100522.75,693
27.88,229,384,100524.75,687
27.88,230,418,100524.5,689
27.88,230,423,100523.75,689
27.88,229,495,100519.75,690
27.88,230,413,100526.75,693
27.88,230,396,100520.5,692
27.88,230,416,100518,692
27.88,229,517,100521.75,688
27.88,229,374,100525.25,688
27.88,230,408,100517.75,690
27.88,229,409,100515.75,688
27.88,229,417,100523.75,690
27.94,230,410,100526.75,686
27.88,230,436,100523.25,687
