temp,light,sound,pressure,humidity
234,217,359,0,587
231,217,362,0,585
235,216,342,0,582
231,216,346,0,586
232,214,370,0,582
232,211,389,0,588
230,213,485,0,584
234,213,402,0,584
230,213,348,0,586
233,214,344,0,586
231,213,343,0,586
230,214,346,0,587
234,213,357,0,584
234,210,358,0,585
233,209,406,0,587
231,212,386,0,588
234,215,366,0,610
233,214,389,0,588
233,212,350,0,585
233,214,459,0,585
234,215,355,0,584
235,211,344,0,582
234,202,341,0,587
233,201,344,0,586
231,201,413,0,587
235,200,348,0,587
235,201,376,0,584
232,197,346,0,589
235,198,349,0,583
235,197,347,0,586
235,197,344,0,588
235,196,354,0,586
232,196,360,0,587
236,212,364,0,581
235,212,348,0,584
235,212,341,0,587
232,210,348,0,587
236,209,359,0,585
232,209,362,0,587
233,208,386,0,587
236,205,354,0,584
233,201,347,0,584
235,205,352,0,583
234,202,348,0,584
236,201,354,0,581
233,202,364,0,582
235,206,347,0,583
234,204,344,0,584
233,203,348,0,586
236,201,345,0,585
234,200,352,0,586
236,199,363,0,583
234,200,351,0,584
232,203,360,0,583
233,203,351,0,587
232,200,347,0,589
232,198,344,0,585
231,197,346,0,587
235,203,382,0,588
231,204,342,0,585
235,204,341,0,582
231,207,341,0,586
236,208,344,0,590
232,209,346,0,591
232,209,342,0,591
235,210,381,0,587
233,211,344,0,587
233,211,345,0,587
236,212,342,0,586
234,212,352,0,587
234,211,550,0,585
232,212,346,0,588
236,211,342,0,586
233,211,347,0,584
235,211,346,0,584
232,210,350,0,587
235,210,347,0,583
231,210,350,0,585
233,209,347,0,586
231,209,350,0,586
234,208,358,0,587
230,208,366,0,587
231,207,351,0,589
232,205,346,0,585
231,204,352,0,590
235,204,356,0,590
235,200,360,0,586
234,198,344,0,588
235,198,346,0,587
231,200,353,0,590
233,200,345,0,590
235,196,351,0,587
232,193,345,0,590
232,196,349,0,585
234,192,385,0,585
232,186,484,0,585
234,195,461,0,587
233,200,478,0,586
234,190,486,0,586
234,185,459,0,584
234,185,485,0,584
236,191,495,0,583
238,162,427,0,576
236,146,347,0,578
238,163,534,0,574
239,161,543,0,571
238,161,542,0,559
239,162,352,0,572
238,161,387,0,571
240,162,348,0,569
237,161,536,0,574
238,162,358,0,572
239,160,384,0,574
240,163,364,0,573
236,167,537,0,572
240,169,520,0,571
237,168,388,0,573
237,169,539,0,577
236,165,528,0,572
238,169,528,0,576
239,168,514,0,575
237,168,444,0,576
237,169,451,0,578
239,169,511,0,582
240,168,440,0,579
239,170,447,0,577
236,170,389,0,580
238,170,463,0,580
240,172,401,0,581
237,170,510,0,581
237,170,496,0,584
238,174,356,0,591
237,173,374,0,589
239,168,386,0,585
237,171,340,0,581
237,172,347,0,581
239,165,520,0,582
237,164,497,0,586
239,168,345,0,590
236,165,418,0,584
240,167,484,0,584
240,168,360,0,585
240,174,456,0,580
236,175,346,0,586
240,174,344,0,583
239,174,524,0,580
237,175,399,0,579
240,174,525,0,578
236,174,633,0,579
239,176,554,0,578
239,175,514,0,576
240,176,351,0,583
240,175,426,0,583
240,176,349,0,578
239,175,348,0,581
240,175,343,0,580
239,172,407,0,580
241,169,405,0,575
238,179,430,0,582
241,180,378,0,577
239,179,355,0,576
239,180,344,0,578
238,163,516,0,580
237,182,510,0,589
239,183,375,0,582
236,182,524,0,585
236,183,354,0,583
237,183,348,0,586
238,183,358,0,581
238,182,372,0,580
238,181,368,0,575
236,177,526,0,584
234,181,389,0,586
238,154,523,0,586
235,183,349,0,587
237,183,352,0,583
235,183,351,0,587
239,182,345,0,581
237,183,365,0,621
237,182,371,0,579
238,181,357,0,579
239,182,350,0,577
238,182,350,0,583
235,182,343,0,580
238,181,434,0,582
236,181,375,0,581
239,183,347,0,577
237,183,455,0,581
239,183,353,0,578
239,184,364,0,576
239,184,354,0,571
235,183,346,0,583
237,184,345,0,580
239,183,359,0,582
238,184,347,0,582
238,184,348,0,580
239,184,343,0,617
239,183,354,0,577
238,183,347,0,577
236,183,346,0,577
236,183,349,0,575
239,184,351,0,576
240,183,350,0,578
239,183,341,0,579
240,184,533,0,580
239,183,369,0,579
236,183,367,0,576
239,184,346,0,575
237,184,347,0,576
237,183,349,0,576
239,183,345,0,576
239,183,388,0,579
239,184,357,0,582
239,184,354,0,584
238,184,353,0,580
237,184,365,0,581
240,184,385,0,582
239,184,371,0,586
237,184,383,0,589
239,184,378,0,587
240,184,380,0,580
237,181,408,0,580
239,184,377,0,582
239,185,349,0,584
235,184,381,0,581
235,184,361,0,583
237,184,355,0,582
234,184,371,0,582
236,184,388,0,585
235,183,434,0,587
234,178,350,0,591
237,179,381,0,585
234,179,348,0,627
237,179,349,0,588
237,183,416,0,589
234,179,350,0,590
237,179,343,0,587
235,179,344,0,587
237,179,350,0,588
236,179,344,0,584
238,180,348,0,583
238,179,345,0,585
240,179,341,0,590
237,179,353,0,592
240,179,351,0,588
237,179,344,0,587
240,179,342,0,582
236,179,372,0,589
238,179,345,0,584
239,180,342,0,587
239,179,345,0,585
241,179,346,0,587
237,179,350,0,586
238,179,346,0,590
237,179,344,0,587
239,179,346,0,581
240,179,346,0,576
240,179,345,0,578
236,179,344,0,581
237,179,341,0,582
240,179,346,0,584
240,179,342,0,581
240,180,344,0,583
241,179,344,0,581
239,180,341,0,577
237,180,349,0,584
237,180,343,0,584
240,180,341,0,582
238,179,390,0,588
239,179,374,0,587
238,179,355,0,583
238,179,347,0,581
241,179,344,0,578
237,179,366,0,581
241,179,386,0,581
241,179,383,0,577
241,180,351,0,577
241,179,345,0,575
237,180,353,0,575
240,179,359,0,574
240,179,351,0,580
239,180,353,0,614
240,180,394,0,580
236,180,350,0,580
237,179,427,0,585
240,180,493,0,581
240,180,522,0,587
239,180,531,0,582
237,180,468,0,580
236,180,480,0,579
235,180,514,0,580
235,180,378,0,576
239,181,343,0,577
240,180,363,0,579
240,163,416,0,577
236,158,505,0,577
240,155,539,0,576
236,155,461,0,576
240,156,503,0,575
237,155,386,0,578
239,157,485,0,577
240,168,522,0,575
239,158,506,0,579
240,156,525,0,576
237,158,357,0,576
240,156,371,0,577
239,157,348,0,576
236,157,450,0,578
235,156,398,0,579
236,156,418,0,577
239,156,429,0,573
240,156,396,0,573
240,158,430,0,573
239,157,417,0,578
237,156,514,0,574
235,157,525,0,579
235,156,526,0,579
239,156,432,0,581
237,159,384,0,577
237,160,384,0,582
238,160,357,0,576
236,159,353,0,583
236,157,450,0,576
240,158,434,0,575
238,157,394,0,612
237,157,411,0,575
240,157,465,0,579
