0x575aa4f9,26.94,13,465,102.09,515
0x575aa4fb,26.94,13,403,102.09,516
0x575aa4fd,26.88,13,401,102.08,519
0x575aa4fe,26.88,13,501,102.08,519
0x575aa4ff,26.88,12,503,102.08,516
0x575aa501,26.88,13,573,102.08,515
0x575aa502,26.88,13,518,102.08,519
0x575aa503,26.88,13,518,102.09,517
0x575aa505,26.88,13,547,102.08,517
0x575aa506,26.88,13,416,102.08,517
0x575aa507,26.81,13,382,102.08,518
0x575aa508,26.88,13,485,102.09,518
0x575aa50a,26.88,13,403,102.08,516
0x575aa50b,26.88,13,498,102.09,519
0x575aa50d,26.88,12,420,102.09,519
0x575aa50f,26.81,13,430,102.09,515
0x575aa510,26.81,12,466,102.08,520
0x575aa512,26.81,12,424,102.09,517
0x575aa514,26.81,12,496,102.08,520
0x575aa514,26.81,13,605,102.08,515
0x575aa516,26.81,12,438,102.09,518
0x575aa518,26.81,13,481,102.09,516
0x575aa519,26.75,12,518,102.08,517
0x575aa51b,26.75,13,490,102.08,520
0x575aa51d,26.75,13,402,102.08,517
0x575aa51f,26.75,13,523,102.08,520
0x575aa520,26.75,13,505,102.09,517
0x575aa522,26.75,13,493,102.08,519
0x575aa524,26.69,13,522,102.08,518
0x575aa525,26.69,12,521,102.08,517
0x575aa527,26.69,12,509,102.08,520
0x575aa529,26.69,12,364,102.08,520
0x575aa52a,26.69,12,520,102.08,519
0x575aa52c,26.69,12,492,102.08,520
0x575aa52e,26.69,12,477,102.08,518
0x575aa52f,26.69,12,396,102.08,520
0x575aa530,26.69,12,482,102.08,520
0x575aa532,26.69,12,392,102.08,519
0x575aa534,26.69,12,488,102.08,518
0x575aa535,26.69,12,460,102.08,515
0x575aa537,26.69,12,377,102.08,518
0x575aa539,26.69,12,462,102.08,516
0x575aa53a,26.69,12,440,102.08,517
0x575aa53c,26.69,12,455,102.08,519
0x575aa53d,26.69,12,512,102.08,515
0x575aa53e,26.69,12,460,102.09,517
0x575aa53e,26.69,12,424,102.08,521
0x575aa53f,26.69,12,431,102.08,515
0x575aa540,26.75,12,422,102.09,519
0x575aa541,26.69,12,400,102.08,518
0x575aa543,26.69,12,523,102.08,515
0x575aa545,26.69,13,516,102.08,517
0x575aa546,26.63,12,480,102.08,517
0x575aa547,26.63,12,490,102.08,516
0x575aa549,26.69,12,508,102.09,518
0x575aa54a,26.63,12,435,102.08,549
0x575aa54c,26.63,13,518,102.08,520
0x575aa54e,26.63,13,517,102.08,518
0x575aa550,26.63,12,418,102.08,517
0x575aa550,26.63,12,487,102.08,520
0x575aa552,26.69,13,498,102.08,517
0x575aa554,26.63,13,522,102.09,519
0x575aa554,26.63,13,529,102.08,524
0x575aa556,26.63,13,445,102.08,518
0x575aa558,26.56,13,419,102.07,521
0x575aa559,26.56,13,405,102.08,522
0x575aa55b,26.56,13,479,102.08,520
0x575aa55d,26.56,13,563,102.08,520
0x575aa55e,26.56,13,552,102.08,522
0x575aa560,26.56,13,486,102.08,518
0x575aa561,26.56,11,450,102.08,518
0x575aa563,26.56,13,457,102.09,520
0x575aa564,26.50,12,403,102.08,519
0x575aa566,26.50,12,510,102.08,520
0x575aa568,26.50,13,484,102.08,522
0x575aa569,26.50,13,523,102.08,526
0x575aa56b,26.50,13,396,102.08,519
0x575aa56d,26.50,13,399,102.08,521
0x575aa56e,26.50,12,407,102.08,518
0x575aa570,26.50,12,522,102.08,519
0x575aa572,26.50,12,444,102.08,521
0x575aa574,26.50,13,432,102.08,521
0x575aa575,26.50,13,451,102.08,524
0x575aa577,26.50,13,449,102.08,520
0x575aa579,26.50,12,494,102.08,520
0x575aa57a,26.50,12,451,102.08,518
0x575aa57c,26.56,13,541,102.09,520
0x575aa57e,26.50,12,505,102.08,522
0x575aa57f,26.50,12,373,102.08,522
0x575aa581,26.56,12,521,102.08,519
0x575aa583,26.50,12,393,102.08,522
0x575aa585,26.50,12,500,102.08,517
0x575aa586,26.56,12,582,102.08,520
0x575aa588,26.56,12,512,102.08,521
0x575aa58a,26.56,12,378,102.08,519
0x575aa58b,26.63,12,365,102.09,520
0x575aa58c,26.63,12,396,102.08,517
0x575aa58e,26.63,12,414,102.08,521
0x575aa58f,26.63,12,522,102.08,517
0x575aa591,26.63,12,532,102.08,518
0x575aa594,26.63,12,518,102.08,521
0x575aa596,26.63,12,457,102.09,519
0x575aa598,26.63,12,473,102.08,517
0x575aa599,26.69,12,496,102.09,516
0x575aa59a,26.69,12,458,102.08,517
0x575aa59c,26.69,12,509,102.09,517
0x575aa59d,26.69,12,483,102.09,518
0x575aa59f,26.69,14,528,102.09,518
0x575aa5a1,26.69,12,524,102.09,516
0x575aa5a1,26.69,12,528,102.08,510
0x575aa5a3,26.75,12,461,102.09,519
0x575aa5a5,26.69,11,447,102.08,516
0x575aa5a7,26.75,12,365,102.08,518
0x575aa5a8,26.75,12,444,102.09,518
0x575aa5aa,26.69,12,376,102.08,515
0x575aa5ab,26.75,12,500,102.08,518
0x575aa5ac,26.81,12,389,102.09,518
0x575aa5ae,26.75,12,492,102.08,524
0x575aa5b0,26.75,12,421,102.09,517
0x575aa5b1,26.81,12,508,102.08,519
0x575aa5b2,26.75,12,420,102.08,518
0x575aa5b4,26.81,12,511,102.08,516
0x575aa5b5,26.81,12,403,102.09,517
0x575aa5b7,26.81,13,484,102.09,519
0x575aa5b9,26.81,12,497,102.09,522
0x575aa5ba,26.81,12,523,102.09,518
0x575aa5bb,26.88,12,519,102.09,559
0x575aa5bd,26.81,12,420,102.09,518
0x575aa5bf,26.81,12,534,102.08,516
0x575aa5c0,26.88,12,511,102.09,557
0x575aa5c2,26.88,12,515,102.09,515
0x575aa5c4,26.88,12,575,102.09,515
0x575aa5c5,26.88,12,535,102.09,516
0x575aa5c7,26.88,12,542,102.09,516
0x575aa5c9,26.94,15,474,102.09,518
0x575aa5cb,26.88,13,469,102.09,518
0x575aa5cc,26.88,12,517,102.08,514
0x575aa5ce,26.88,12,497,102.08,518
0x575aa5d0,26.94,12,423,102.09,519
0x575aa5d2,26.94,12,424,102.08,519
0x575aa5d3,26.94,12,512,102.09,515
0x575aa5d5,26.94,12,502,102.09,517
0x575aa5d7,26.94,12,537,102.08,518
0x575aa5d8,26.94,12,622,102.09,514
0x575aa5da,27.00,12,471,102.09,517
0x575aa5dc,26.94,12,548,102.09,513
0x575aa5dc,27.00,12,374,102.09,514
0x575aa5de,27.00,12,484,102.09,516
0x575aa5df,27.00,15,546,102.09,515
0x575aa5e0,27.00,12,438,102.09,515
0x575aa5e1,27.00,12,429,102.09,517
0x575aa5e3,27.00,13,532,102.09,517
0x575aa5e5,27.00,13,547,102.09,517
0x575aa5e6,27.00,12,549,102.08,517
0x575aa5e7,27.00,12,453,102.08,518
0x575aa5e9,27.06,12,439,102.09,517
0x575aa5eb,27.00,12,509,102.08,515
0x575aa5ec,27.00,12,499,102.09,517
0x575aa5ee,26.94,12,512,102.08,518
0x575aa5f0,26.94,12,445,102.08,518
0x575aa5f2,26.94,12,462,102.09,516
0x575aa5f3,26.94,12,423,102.08,515
0x575aa5f4,26.88,13,445,102.08,517
0x575aa5f6,26.94,13,488,102.08,516
0x575aa5f6,26.94,14,504,102.09,517
0x575aa5f8,26.94,12,505,102.08,521
0x575aa5fa,26.94,12,438,102.08,517
0x575aa5fb,26.94,13,519,102.09,518
0x575aa5fd,26.94,12,515,102.09,518
0x575aa5ff,26.94,13,527,102.09,518
0x575aa5ff,26.88,13,534,102.08,520
0x575aa601,26.94,12,472,102.09,517
0x575aa603,26.94,12,491,102.08,515
0x575aa605,26.88,12,540,102.08,519
0x575aa606,26.88,13,462,102.09,516
0x575aa608,26.94,13,514,102.09,517
0x575aa60a,26.88,11,523,102.08,519
0x575aa60b,26.88,13,524,102.09,517
0x575aa60d,26.94,12,475,102.09,516
0x575aa60f,26.88,12,458,102.09,517
0x575aa611,26.88,13,498,102.08,516
0x575aa612,26.88,13,502,102.09,515
0x575aa613,26.88,13,469,102.08,516
0x575aa615,26.88,15,525,102.09,514
0x575aa616,26.88,24,446,102.08,519
0x575aa618,26.88,13,523,102.08,518
0x575aa61a,26.88,13,506,102.09,519
0x575aa61a,26.88,13,502,102.09,514
0x575aa61c,26.88,13,411,102.08,516
0x575aa61e,26.88,13,529,102.08,518
0x575aa61f,26.88,12,466,102.08,519
0x575aa621,26.88,13,406,102.09,520
0x575aa623,26.88,14,428,102.09,517
0x575aa625,26.88,13,455,102.09,518
0x575aa625,26.81,12,492,102.08,519
0x575aa627,26.88,13,519,102.08,519
0x575aa629,26.81,13,517,102.08,516
0x575aa62a,26.81,12,517,102.08,517
0x575aa62b,26.81,11,387,102.08,519
0x575aa62d,26.88,13,412,102.09,520
0x575aa62e,26.88,11,542,102.08,516
0x575aa630,26.88,15,400,102.09,515
0x575aa632,26.81,13,537,102.08,516
0x575aa634,26.88,13,522,102.09,518
0x575aa635,26.88,13,420,102.09,516
0x575aa637,26.81,12,423,102.08,519
0x575aa638,26.81,13,514,102.08,515
0x575aa638,26.88,12,558,102.09,517
0x575aa63a,26.88,13,416,102.09,516
0x575aa63b,26.88,13,520,102.08,517
0x575aa63c,26.88,13,538,102.09,515
0x575aa63e,26.81,13,433,102.08,520
0x575aa640,26.88,12,546,102.08,517
0x575aa640,26.88,12,537,102.09,518
0x575aa642,26.94,15,398,102.09,545
0x575aa644,26.88,13,468,102.08,518
0x575aa645,26.88,12,531,102.08,519
0x575aa646,26.88,12,640,102.08,517
0x575aa649,26.94,13,406,102.09,518
0x575aa64a,26.88,13,531,102.08,516
0x575aa64c,26.88,13,521,102.08,515
0x575aa64e,26.88,9,384,102.08,517
0x575aa64f,26.88,14,477,102.08,51
0x575aa651,26.88,14,493,102.08,513
0x575aa653,26.88,13,490,102.08,515
0x575aa655,26.88,14,489,102.09,516
0x575aa656,26.88,14,492,102.09,508
0x575aa658,26.88,13,414,102.08,518
0x575aa65a,26.88,13,503,102.09,519
0x575aa65b,26.81,13,461,102.08,518
0x575aa65c,26.81,12,506,102.08,516
0x575aa65e,26.88,13,457,102.08,517
0x575aa65e,26.81,13,499,102.09,517
0x575aa660,26.81,26,423,102.08,519
0x575aa662,26.81,15,427,102.08,515
0x575aa663,26.81,12,499,102.08,517
0x575aa665,26.81,14,546,102.08,520
0x575aa666,26.81,12,535,102.08,516
0x575aa668,26.81,13,513,102.08,515
0x575aa669,26.81,13,521,102.08,517
0x575aa66a,26.75,14,509,102.08,515
0x575aa66c,26.81,13,523,102.09,517
0x575aa66d,26.75,13,432,102.08,515
0x575aa66f,26.81,13,496,102.08,521
0x575aa671,26.81,13,541,102.09,517
0x575aa672,26.81,13,409,102.08,520
0x575aa674,26.81,13,510,102.08,516
0x575aa676,26.75,13,422,102.08,517
0x575aa678,26.81,7,459,102.08,522
0x575aa679,26.81,11,524,102.08,51
0x575aa67b,26.81,13,425,102.08,519
0x575aa67d,26.81,14,473,102.08,517
0x575aa67e,26.81,13,504,102.09,520
0x575aa67f,26.81,13,483,102.08,521
0x575aa681,26.88,13,514,102.09,520
0x575aa682,26.81,14,446,102.08,518
0x575aa684,26.81,13,424,102.08,516
0x575aa686,26.88,13,460,102.08,515
0x575aa688,26.88,13,514,102.08,517
0x575aa689,26.81,13,496,102.08,514
0x575aa68a,26.81,12,516,102.09,520
0x575aa68c,26.81,14,494,102.08,519
0x575aa68c,26.81,13,514,102.08,520
0x575aa68e,26.88,13,538,102.09,517
0x575aa690,26.81,13,490,102.08,523
0x575aa691,26.81,13,413,102.08,518
0x575aa693,26.75,13,421,102.07,514
0x575aa695,26.81,14,518,102.08,522
0x575aa696,26.81,15,420,102.08,517
0x575aa697,26.81,12,494,102.08,522
0x575aa699,26.88,12,489,102.09,518
0x575aa69b,26.81,13,515,102.09,516
0x575aa69c,26.75,11,466,102.08,520
0x575aa69e,26.81,15,378,102.09,521
0x575aa6a0,26.81,13,462,102.09,514
0x575aa6a1,26.75,13,501,102.08,519
0x575aa6a3,26.75,14,521,102.08,518
0x575aa6a4,26.75,13,539,102.08,517
0x575aa6a5,26.81,13,483,102.09,517
0x575aa6a7,26.75,13,467,102.08,522
0x575aa6a9,26.75,13,492,102.09,521
0x575aa6ab,26.75,13,516,102.08,517
0x575aa6ac,26.69,13,515,102.08,520
0x575aa6ae,26.75,13,394,102.08,518
0x575aa6b0,26.75,16,519,102.08,520
0x575aa6b1,26.75,13,481,102.08,518
0x575aa6b2,26.69,11,533,102.08,522
0x575aa6b4,26.81,13,470,102.09,517
0x575aa6b5,26.75,14,420,102.08,522
0x575aa6b7,26.75,14,482,102.08,518
0x575aa6b9,26.75,13,510,102.09,523
0x575aa6bb,26.75,14,499,102.08,515
0x575aa6bc,26.69,13,386,102.08,524
0x575aa6be,26.75,13,406,102.09,524
0x575aa6c0,26.69,14,398,102.08,519
0x575aa6c1,26.69,13,384,102.08,524
0x575aa6c3,26.75,13,465,102.08,522
0x575aa6c5,26.75,14,513,102.09,522
0x575aa6c5,26.75,13,440,102.08,515
0x575aa6c7,26.75,13,417,102.09,517
0x575aa6c9,26.69,13,433,102.08,521
0x575aa6cb,26.75,13,522,102.08,520
0x575aa6cc,26.69,17,522,102.08,515
0x575aa6ce,26.75,12,401,102.09,520
0x575aa6d0,26.69,14,497,102.08,515
0x575aa6d1,26.75,13,464,102.09,519
0x575aa6d3,26.69,13,436,102.08,524
0x575aa6d5,26.69,13,424,102.08,518
0x575aa6d6,26.69,13,520,102.09,522
0x575aa6d8,26.69,15,478,102.08,520
0x575aa6d9,26.69,13,508,102.09,520
0x575aa6db,26.75,12,428,102.08,521
0x575aa6dc,26.69,13,497,102.08,522
0x575aa6de,26.63,12,445,102.08,526
0x575aa6e0,26.69,13,482,102.08,518
0x575aa6e1,26.63,13,403,102.08,521
0x575aa6e3,26.69,13,420,102.08,520
0x575aa6e4,26.63,13,525,102.08,518
0x575aa6e5,26.69,13,502,102.09,515
0x575aa6e7,26.63,13,434,102.08,522
0x575aa6e9,26.69,13,381,102.09,521
0x575aa6ea,26.69,12,482,102.08,518
0x575aa6ec,26.69,14,425,102.09,521
0x575aa6ee,26.69,13,517,102.08,522
0x575aa6f0,26.69,13,519,102.08,522
0x575aa6f0,26.63,13,469,102.08,520
0x575aa6f2,26.75,13,516,102.09,521
0x575aa6f4,26.69,12,482,102.09,519
0x575aa6f5,26.69,14,549,102.08,521
0x575aa6f7,26.69,12,500,102.08,519
0x575aa6f9,26.69,12,508,102.08,519
0x575aa6fa,26.69,13,518,102.08,521
0x575aa6fd,26.69,13,509,102.08,519
0x575aa6ff,26.69,13,516,102.08,521
0x575aa700,26.69,13,505,102.08,519
0x575aa702,26.69,13,408,102.08,519
0x575aa704,26.75,13,549,102.09,523
0x575aa706,26.75,13,518,102.09,520
0x575aa707,26.75,13,478,102.08,517
0x575aa709,26.69,13,464,102.08,519
0x575aa70b,26.75,14,534,102.08,522
0x575aa70c,26.75,13,489,102.09,521
0x575aa70e,26.75,12,416,102.08,521
0x575aa710,26.69,15,494,102.08,520
0x575aa711,26.69,14,527,102.08,519
0x575aa713,26.75,13,468,102.08,519
0x575aa715,26.75,13,416,102.08,523
0x575aa716,26.75,12,495,102.08,522
0x575aa717,26.75,13,411,102.09,520
0x575aa719,26.75,13,517,102.08,517
0x575aa71b,26.75,13,400,102.08,524
0x575aa71c,26.75,12,558,102.08,517
0x575aa71e,26.75,24,413,102.08,519
0x575aa720,26.75,11,403,102.08,517
0x575aa721,26.75,11,554,102.08,521
0x575aa723,26.75,13,469,102.08,518
0x575aa725,26.75,13,557,102.08,516
0x575aa727,26.75,13,384,102.09,517
0x575aa728,26.75,13,530,102.08,522
0x575aa729,26.75,12,527,102.08,519
0x575aa72b,26.81,21,488,102.09,520
0x575aa72c,26.75,11,452,102.09,517
0x575aa72e,26.75,11,511,102.08,516
0x575aa72f,26.81,11,409,102.09,518
0x575aa730,26.81,12,582,102.09,520
0x575aa732,26.75,12,531,102.08,522
0x575aa734,26.75,12,487,102.08,519
0x575aa736,26.75,12,411,102.08,517
0x575aa736,26.75,12,542,102.08,522
0x575aa738,26.75,12,383,102.09,520
0x575aa73a,26.75,11,494,102.08,522
0x575aa73b,26.69,11,383,102.08,522
0x575aa73d,26.69,12,433,102.08,519
0x575aa73f,26.69,12,469,102.08,516
0x575aa73f,26.63,12,473,102.08,520
0x575aa741,26.69,12,520,102.08,519
0x575aa743,26.63,12,487,102.08,520
0x575aa744,26.63,12,488,102.08,519
0x575aa746,26.63,12,464,102.08,523
0x575aa748,26.63,12,532,102.08,521
0x575aa749,26.63,12,396,102.08,523
0x575aa74b,26.63,13,472,102.08,521
0x575aa74d,26.69,11,518,102.09,522
0x575aa74f,26.63,11,434,102.08,526
0x575aa74f,26.63,15,557,102.08,526
0x575aa751,26.69,11,494,102.08,524
0x575aa753,26.63,11,455,102.08,516
0x575aa754,26.63,12,458,102.08,522
0x575aa756,26.69,11,504,102.08,520
0x575aa758,26.69,11,572,102.08,524
0x575aa75a,26.69,13,425,102.08,519
0x575aa75b,26.69,12,438,102.08,551
0x575aa75d,26.69,11,462,102.08,517
0x575aa75f,26.75,12,504,102.08,523
0x575aa75f,26.75,12,500,102.08,525
0x575aa761,26.75,12,491,102.08,521
0x575aa763,26.75,12,403,102.08,518
0x575aa764,26.75,12,522,102.09,521
0x575aa765,26.75,12,518,102.08,522
0x575aa767,26.75,12,528,102.08,518
0x575aa768,26.75,11,497,102.08,520
0x575aa76a,26.75,12,440,102.08,522
0x575aa76c,26.75,11,509,102.08,521
0x575aa76e,26.75,12,434,102.08,519
0x575aa76f,26.81,11,529,102.08,514
0x575aa770,26.81,12,455,102.08,518
0x575aa772,26.81,11,496,102.08,516
0x575aa773,26.81,12,497,102.08,515
0x575aa775,26.81,12,414,102.08,534
0x575aa777,26.81,12,451,102.08,519
0x575aa778,26.81,12,520,102.08,518
0x575aa77a,26.81,11,508,102.08,518
0x575aa77c,26.81,12,481,102.08,523
0x575aa77d,26.81,12,496,102.08,519
0x575aa77f,26.81,12,494,102.08,522
0x575aa781,26.81,12,518,102.08,520
0x575aa783,26.88,12,507,102.09,518
0x575aa784,26.81,12,404,102.09,522
0x575aa786,26.81,14,514,102.08,522
0x575aa788,26.81,13,361,102.08,520
0x575aa789,26.81,13,441,102.08,516
0x575aa78b,26.81,13,520,102.09,521
0x575aa78c,26.81,13,479,102.08,516
0x575aa78c,26.81,13,449,102.08,521
0x575aa78e,26.88,13,522,102.08,521
0x575aa790,26.81,13,523,102.08,519
0x575aa790,26.81,13,422,102.08,519
0x575aa792,26.88,11,397,102.09,523
0x575aa794,26.81,12,440,102.08,518
0x575aa795,26.88,13,487,102.08,519
0x575aa796,26.88,13,415,102.08,522
0x575aa797,26.81,13,420,102.08,521
0x575aa799,26.88,13,392,102.08,519
0x575aa79a,26.88,14,487,102.08,522
0x575aa79c,26.88,12,445,102.08,520
0x575aa79e,26.88,13,479,102.08,524
0x575aa7a0,26.88,11,410,102.09,522
0x575aa7a1,26.88,12,519,102.08,515
0x575aa7a3,26.88,12,425,102.09,522
0x575aa7a5,26.88,12,413,102.08,524
0x575aa7a6,26.88,12,509,102.08,518
0x575aa7a8,26.88,12,505,102.08,519
0x575aa7aa,26.81,12,486,102.08,517
0x575aa7aa,26.81,11,493,102.08,518
0x575aa7ac,26.88,12,533,102.09,518
0x575aa7ae,26.81,12,469,102.08,521
0x575aa7af,26.81,12,449,102.08,518
0x575aa7b1,26.81,12,456,102.08,520
0x575aa7b3,26.81,12,470,102.08,519
0x575aa7b4,26.81,16,443,102.08,521
0x575aa7b5,26.81,8,364,102.08,521
0x575aa7b7,26.81,12,513,102.08,51
0x575aa7b9,26.75,12,526,102.08,519
0x575aa7b9,26.75,12,559,102.08,517
0x575aa7bb,26.75,13,405,102.08,521
0x575aa7bd,26.75,12,498,102.08,517
0x575aa7bf,26.75,8,464,102.08,518
0x575aa7c0,26.69,12,516,102.08,51
0x575aa7c2,26.75,13,351,102.08,520
0x575aa7c3,26.75,12,482,102.08,516
0x575aa7c4,26.75,13,407,102.09,518
0x575b990b,19.88,31,358,102.24,4
0x575b990d,22.75,33,359,102.02,480
0x575b990f,22.81,33,359,102.02,480
0x575b990f,22.81,31,372,102.02,479
0x575b9910,22.88,31,366,102.03,483
0x575b9912,22.81,30,350,102.02,481
0x575b9912,22.81,32,349,102.02,482
0x575b9914,22.88,31,365,102.03,483
0x575b9915,22.88,30,390,102.02,482
0x575b9916,22.88,32,350,102.03,481
0x575b9917,22.81,30,391,102.02,478
0x575b9919,22.88,31,374,102.02,478
0x575b991a,22.81,32,355,102.02,476
0x575b991b,22.81,30,347,102.01,477
0x575b991d,22.88,32,387,102.02,478
0x575b991e,22.88,31,376,102.02,477
0x575b9920,22.88,32,354,102.02,480
0x575b9922,22.88,30,377,102.02,478
0x575b9922,22.88,31,354,102.02,475
0x575b9923,22.94,31,404,102.03,478
0x575b9924,22.94,31,356,102.03,477
0x575b9925,22.94,30,359,102.02,476
0x575b9927,22.88,28,360,102.02,478
0x575b9928,22.88,31,364,102.02,477
0x575b992a,22.94,27,366,102.02,480
0x575b992a,22.94,30,400,102.03,479
0x575b992b,23.00,30,389,102.03,478
0x575b992d,23.00,31,347,102.03,476
0x575b992d,22.94,31,349,102.02,480
0x575b992e,22.94,29,373,102.03,480
0x575b9930,22.94,29,382,102.02,480
0x575b9930,22.94,29,377,102.02,478
0x575b9931,22.94,29,379,102.03,479
0x575b9933,22.94,29,412,102.02,481
0x575b9934,22.94,30,358,102.02,479
0x575b9935,22.88,32,348,102.02,483
0x575b9937,22.94,33,349,102.02,479
0x575b9938,22.88,32,359,102.02,480
0x575b993a,22.88,30,380,102.02,478
0x575b993c,22.94,30,350,102.02,481
0x575b993e,22.94,31,356,102.02,480
0x575b993f,22.94,30,347,102.02,479
0x575b9cc2,19.06,79,451,102.25,6
0x575b9cc4,21.19,79,463,102.10,613
0x575b9cc6,21.19,92,457,102.10,617
0x575b9cc7,21.13,91,575,102.10,618
0x575b9cc9,21.13,82,467,102.10,616
0x575b9ccb,21.19,81,457,102.10,614
0x575b9d4e,21.25,87,602,102.10,620
0x575b9d50,21.31,80,507,102.11,622
0x575b9d51,21.31,79,589,102.11,621
0x575b9d53,21.25,76,605,102.10,622
0x575b9d55,21.25,86,599,102.10,618
0x575b9d57,21.19,80,609,102.09,620
0x575b9d59,21.31,88,521,102.11,619
0x575b9d5a,21.19,85,469,102.09,616
0x575b9d5d,21.25,93,441,102.10,620
0x575b9d61,21.25,92,542,102.09,618
0x575b9d63,21.19,92,407,102.10,622
0x575b9d64,21.13,81,432,102.08,620
0x575b9d66,21.19,89,409,102.10,619
0x575b9d68,21.13,93,411,102.09,624
0x575b9d6a,21.13,81,595,102.09,624
0x575b9d6b,21.13,81,629,102.10,622
0x575b9d6d,21.13,93,717,102.10,625
0x575b9d6f,21.06,80,426,102.09,622
0x575b9d72,21.06,90,396,102.09,625
0x575b9d73,21.06,94,504,102.09,624
0x575b9d76,21.13,90,481,102.10,623
0x575b9d78,21.06,79,581,102.09,625
0x575b9d79,21.13,86,494,102.09,623
0x575b9d7c,21.06,93,588,102.10,624
0x575b9d7e,21.06,92,526,102.10,626
0x575b9d7f,21.06,88,442,102.10,624
0x575b9d81,21.06,78,436,102.11,622
0x575b9d83,21.00,90,401,102.10,624
0x575b9d85,21.06,77,392,102.10,623
0x575b9d85,21.06,81,403,102.09,624
0x575b9d87,21.06,78,400,102.09,624
0x575b9d89,21.06,81,400,102.10,625
0x575b9d8a,21.00,75,392,102.09,625
0x575b9d8b,21.00,89,388,102.09,623
0x575b9d8d,21.06,78,393,102.10,625
0x575b9d8d,21.00,90,398,102.09,625
0x575b9d8f,21.06,79,397,102.09,626
0x575b9d91,21.00,87,391,102.10,629
0x575b9d93,21.00,91,391,102.10,623
0x575b9d94,20.94,80,391,102.08,627
0x575b9d96,20.94,91,403,102.09,623
0x575b9d98,20.94,79,397,102.08,624
0x575b9d9a,20.94,81,394,102.09,628
0x575b9d9b,21.00,79,389,102.10,627
0x575b9d9d,20.94,87,392,102.09,627
0x575b9d9f,20.94,92,389,102.09,625
0x575b9da0,20.94,93,391,102.09,629
0x575b9da2,21.00,91,390,102.10,627
0x575b9da4,21.00,87,398,102.10,659
0x575b9da5,21.00,79,394,102.10,626
0x575b9da7,21.00,82,393,102.10,626
0x575b9da9,20.94,87,394,102.09,630
0x575b9dab,21.00,91,396,102.10,629
0x575b9dad,20.94,90,396,102.09,627
0x575b9dae,20.88,82,391,102.08,626
0x575b9db0,20.88,77,389,102.07,625
0x575b9db2,21.00,88,392,102.10,626
0x575b9db3,20.94,86,388,102.08,626
0x575b9db5,20.94,84,396,102.09,625
0x575b9db7,21.00,87,394,102.09,627
0x575b9db9,20.94,90,393,102.09,625
0x575b9dba,20.94,86,390,102.09,632
0x575b9dbc,20.94,81,395,102.09,631
0x575b9dbe,20.94,78,392,102.09,627
0x575b9dc0,20.94,78,390,102.08,624
0x575b9dc1,21.06,85,395,102.10,626
0x575b9dc3,21.06,81,391,102.09,629
0x575b9dc5,21.00,78,392,102.08,627
0x575b9dc7,21.06,89,388,102.10,624
0x575b9dc9,21.06,86,392,102.10,625
0x575b9dc9,21.06,79,389,102.09,628
0x575b9dcb,21.06,85,389,102.09,625
0x575b9dcd,21.06,89,394,102.09,625
0x575b9dcf,21.00,78,392,102.08,629
0x575b9dd0,21.06,87,394,102.09,627
0x575b9dd2,21.06,91,398,102.09,629
0x575b9dd4,21.13,80,402,102.10,628
0x575b9dd6,21.06,77,399,102.08,629
0x575b9dd8,21.06,86,404,102.09,623
0x575b9dda,21.13,76,408,102.10,626
0x575b9ddc,21.06,88,405,102.09,625
0x575b9dde,21.19,73,399,102.10,592
0x575b9de0,21.13,82,400,102.09,626
0x575b9de1,21.13,73,401,102.09,627
0x575b9de4,21.13,80,397,102.09,630
0x575b9de6,21.13,86,400,102.10,626
0x575b9de8,21.13,72,402,102.10,631
0x575b9dea,21.13,85,405,102.09,627
0x575b9dec,21.19,83,406,102.10,626
0x575b9dee,21.19,73,435,102.10,628
0x575b9df1,21.13,81,406,102.10,628
0x575b9df3,21.19,81,404,102.10,627
0x575b9df5,21.13,83,403,102.09,629
0x575b9df7,21.13,77,413,102.09,624
0x575b9df9,21.13,74,399,102.09,626
0x575b9dfb,21.13,76,407,102.09,622
0x575b9dfd,21.13,73,404,102.09,628
0x575b9dff,21.13,85,401,102.09,628
0x575b9e01,21.19,79,402,102.10,627
0x575b9e03,21.19,72,406,102.10,621
0x575b9e05,21.13,74,404,102.09,627
0x575ba9e2,21.13,69,391,102.09,579
0x575ba9e3,21.81,72,393,102.17,582
0x575ba9e5,21.88,65,394,102.18,579
0x575ba9e7,21.88,62,389,102.18,580
0x575ba9e8,21.94,71,404,102.18,582
0x575ba9ea,21.88,66,396,102.17,576
0x575ba9ec,21.88,63,392,102.18,580
0x575ba9ee,21.88,68,393,102.17,581
0x575ba9ef,21.88,71,392,102.17,578
0x575ba9f1,21.94,74,390,102.18,582
0x575ba9f3,21.94,75,402,102.17,581
0x575ba9f4,21.94,74,396,102.17,579
0x575ba9f6,21.94,74,398,102.18,581
0x575ba9f8,21.94,72,397,102.17,578
0x575ba9f9,21.94,73,395,102.17,580
0x575ba9fa,21.94,71,397,102.17,580
0x575ba9fc,22.00,73,394,102.18,576
0x575ba9fe,21.94,62,390,102.17,581
0x575ba9ff,21.94,61,392,102.18,581
0x575baa01,21.94,62,396,102.17,580
0x575baa03,21.94,62,393,102.18,578
0x575baa03,22.00,75,393,102.18,576
0x575baa05,22.00,71,410,102.18,581
0x575baa06,22.00,67,399,102.17,582
0x575baa07,22.00,63,392,102.17,581
0x575baa09,22.00,74,396,102.17,578
0x575baa0a,21.94,68,397,102.17,608
